id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,country
,Pallisa,70110148,,,,,,1,4,2015-06--11,2015-06--11,2
,Pallisa,70110150,,,,,,1,4,2015-06--13,2015-06--13,2
,Pallisa,70110151,,,,,,1,4,2015-06--11,2015-06--11,2
,Pallisa,70110152,,,,,,1,4,2015-06--12,2015-06--12,2
,Pallisa,70110153,,,,,,1,4,2015-06--11,2015-06--11,2
,Pallisa,70110154,,,,,,1,4,2015-06--12,2015-06--12,2
,Pallisa,70110156,,,,,,1,4,2015-06--10,2015-06--10,2
,Pallisa,70110157,,,,,,1,4,2015-06--10,2015-06--10,2
,Pallisa,70110158,,,,,,1,4,2015-06--11,2015-06--11,2
,Pallisa,70110159,,,,,,1,4,2015-06--10,2015-06--10,2
,Pallisa,70110160,,,,,,1,4,2015-06--12,2015-06--12,2
,Pallisa,70110161,,,,,,1,4,2015-06--12,2015-06--12,2
,Pallisa,70110162,,,,,,1,4,2015-06--10,2015-06--10,2
,Pallisa,70110163,,,,,,1,4,2015-06--08,2015-06--08,2
,Pallisa,70110164,,,,,,1,4,2015-06--08,2015-06--08,2
,Pallisa,70110165,,,,,,1,4,2015-05--30,2015-05--30,2
,Pallisa,70110166,,,,,,1,4,2015-06--05,2015-06--05,2
,Pallisa,70110167,,,,,,1,4,2015-06--05,2015-06--05,2
,Pallisa,70110168,,,,,,1,4,2015-06--10,2015-06--10,2
,Pallisa,70110169,,,,,,1,4,2015-06--08,2015-06--08,2
,Pallisa,70110170,,,,,,1,4,2015-06--08,2015-06--08,2
,Pallisa,70110171,,,,,,1,4,2015-06--08,2015-06--08,2
,Pallisa,70110172,,,,,,1,3,2015-06--08,2015-06--08,2
,Pallisa,70110174,,,,,,1,4,2015-06--08,2015-06--08,2
,Pallisa,70110175,,,,,,1,4,2015-06--08,2015-06--08,2
,Pallisa,70110176,,,,,,1,4,2015-06--10,2015-06--10,2
,Pallisa,70110177,,,,,,1,4,2015-06--08,2015-06--08,2
,Pallisa,70110178,,,,,,1,4,2015-06--08,2015-06--08,2
,Pallisa,70110179,,,,,,1,4,2015-06--08,2015-06--08,2
,Pallisa,70110180,,,,,,1,4,2015-06--11,2015-06--11,2
,Pallisa,70110181,,,,,,1,4,2015-06--08,2015-06--08,2
,Pallisa,70110182,,,,,,1,4,2015-06--11,2015-06--11,2
,Pallisa,70110183,,,,,,1,4,2015-06--08,2015-06--08,2
,Pallisa,70110184,,,,,,1,4,2015-06--05,2015-06--05,2
,Pallisa,70110187,,,,,,1,4,2015-06--08,2015-06--08,2
