id,cem301_attendees_total,cem009_country,month,year,country,cem005_today
,31,1,6,2014,1,22-Jun-14
,32,1,6,2014,1,22-Jun-14
,25,1,6,2014,1,09-Jun-14
,9,1,6,2014,1,06-Jun-14
,14,1,6,2014,1,06-Jun-14
,22,1,6,2014,1,22-Jun-14
,62,1,6,2014,1,16-Jun-14
,13,1,6,2014,1,17-Jun-14
,17,1,6,2014,1,18-Jun-14
,15,1,6,2014,1,16-Jun-14
,23,1,6,2014,1,11-Jun-14
,22,1,6,2014,1,17-Jun-14
,39,1,6,2014,1,16-Jun-14
,20,1,6,2014,1,16-Jun-14
,20,1,6,2014,1,16-Jun-14
,18,1,6,2014,1,17-Jun-14
,12,1,5,2014,1,23may2014
,9,1,5,2014,1,19may2014
,11,1,5,2014,1,19may2014
,11,1,5,2014,1,19may2014
,13,1,5,2014,1,19may2014
,10,1,7,2014,1,14-Jul-14
,23,1,7,2014,1,14-Jul-14
,12,1,7,2014,1,09-Jul-14
,17,1,7,2014,1,16-Jul-14
,14,1,7,2014,1,14-Jul-14
,14,1,7,2014,1,16-Jul-14
,12,1,7,2014,1,10-Jul-14
,15,1,7,2014,1,10-Jul-14
,9,1,6,2014,1,30-Jun-14
,12,1,6,2014,1,30-Jun-14
,12,1,7,2014,1,07-Jul-14
,12,1,7,2014,1,08-Jul-14
,12,1,7,2014,1,11-Jul-14
,13,1,7,2014,1,05-Jul-14
,15,1,7,2014,1,15-Jul-14
,12,1,7,2014,1,08-Jul-14
,15,1,7,2014,1,15-Jul-14
,22,1,7,2014,1,03-Jul-14
,14,1,7,2014,1,02-Jul-14
,13,1,7,2014,1,02-Jul-14
,22,1,7,2014,1,02-Jul-14
,17,1,7,2014,1,05-Jul-14
,33,1,7,2014,1,01-Jul-14
,13,1,7,2014,1,01-Jul-14
,19,1,7,2014,1,02-Jul-14
,22,1,7,2014,1,02-Jul-14
,17,1,7,2014,1,03-Jul-14
,17,1,7,2014,1,01-Jul-14
,12,1,7,2014,1,03-Jul-14
,11,1,7,2014,1,03-Jul-14
,16,1,7,2014,1,02-Jul-14
,9,1,7,2014,1,15-Jul-14
,30,1,7,2014,1,01-Jul-14
,14,1,7,2014,1,15-Jul-14
,12,1,7,2014,1,04-Jul-14
,10,1,7,2014,1,01-Jul-14
,10,1,7,2014,1,01-Jul-14
,12,1,7,2014,1,17-Jul-14
,30,1,7,2014,1,06-Jul-14
,23,1,7,2014,1,06-Jul-14
,25,1,7,2014,1,06-Jul-14
,33,1,6,2014,1,29-Jun-14
,13,1,7,2014,1,03-Jul-14
,20,1,7,2014,1,01-Jul-14
,18,1,7,2014,1,08-Jul-14
,19,1,7,2014,1,01-Jul-14
,13,1,7,2014,1,04-Jul-14
,13,1,7,2014,1,06-Jul-14
,18,1,7,2014,1,06-Jul-14
,11,1,7,2014,1,06-Jul-14
,16,1,7,2014,1,08-Jul-14
,15,1,7,2014,1,03-Jul-14
,20,1,6,2014,1,06-Jun-14
,15,1,6,2014,1,06-Jun-14
,16,1,7,2014,1,07-Jul-14
,18,1,7,2014,1,05-Jul-14
,33,1,7,2014,1,04-Jul-14
,25,1,7,2014,1,03-Jul-14
,14,1,7,2014,1,10-Jul-14
,20,1,7,2014,1,10-Jul-14
,18,1,7,2014,1,15-Jul-14
,28,1,7,2014,1,10-Jul-14
,10,1,7,2014,1,11-Jul-14
,19,1,7,2014,1,02-Jul-14
,12,1,7,2014,1,15-Jul-14
,11,1,7,2014,1,16-Jul-14
,13,1,7,2014,1,16-Jul-14
,17,1,7,2014,1,12-Jul-14
,14,1,7,2014,1,09-Jul-14
,20,1,6,2014,1,29-Jun-14
,19,1,7,2014,1,05-Jul-14
,22,1,7,2014,1,08-Jul-14
,10,1,7,2014,1,05-Jul-14
,14,1,7,2014,1,12-Jul-14
,15,1,7,2014,1,15-Jul-14
,10,1,7,2014,1,10-Jul-14
,12,1,7,2014,1,15-Jul-14
,21,1,7,2014,1,06-Jul-14
,20,1,7,2014,1,03-Jul-14
,16,1,7,2014,1,09-Jul-14
,14,1,7,2014,1,09-Jul-14
,11,1,7,2014,1,09-Jul-14
,12,1,7,2014,1,09-Jul-14
,8,1,7,2014,1,17-Jul-14
,13,1,7,2014,1,11-Jul-14
,25,1,7,2014,1,08-Jul-14
,11,1,7,2014,1,07-Jul-14
,15,1,7,2014,1,08-Jul-14
,12,1,7,2014,1,08-Jul-14
,18,1,7,2014,1,07-Jul-14
,18,1,7,2014,1,07-Jul-14
,11,1,7,2014,1,08-Jul-14
,12,1,7,2014,1,03-Jul-14
,21,1,7,2014,1,04-Jul-14
,15,1,7,2014,1,11-Jul-14
,19,1,7,2014,1,04-Jul-14
,32,1,7,2014,1,08-Jul-14
,17,1,7,2014,1,17-Jul-14
,11,1,7,2014,1,17-Jul-14
,14,1,7,2014,1,09-Jul-14
,21,1,7,2014,1,08-Jul-14
,13,1,7,2014,1,07-Jul-14
,20,1,7,2014,1,14-Jul-14
,34,1,7,2014,1,14-Jul-14
,15,1,7,2014,1,11-Jul-14
,21,1,7,2014,1,11-Jul-14
,13,1,7,2014,1,11-Jul-14
,12,1,7,2014,1,15-Jul-14
,24,1,7,2014,1,08-Jul-14
,15,1,7,2014,1,09-Jul-14
,25,1,6,2014,1,29-Jun-14
,20,1,6,2014,1,23-Jun-14
,28,1,7,2014,1,08-Jul-14
,21,1,7,2014,1,09-Jul-14
,15,1,7,2014,1,09-Jul-14
,18,1,7,2014,1,08-Jul-14
,20,1,7,2014,1,10-Jul-14
,25,1,7,2014,1,11-Jul-14
,13,1,7,2014,1,13-Jul-14
,12,1,7,2014,1,11-Jul-14
,18,1,7,2014,1,14-Jul-14
,15,1,7,2014,1,13-Jul-14
,13,1,7,2014,1,14-Jul-14
,24,1,7,2014,1,13-Jul-14
,20,1,7,2014,1,10-Jul-14
,22,1,7,2014,1,13-Jul-14
,22,1,7,2014,1,11-Jul-14
,17,1,7,2014,1,09-Jul-14
,41,1,7,2014,1,08-Jul-14
,21,1,7,2014,1,12-Jul-14
,17,1,7,2014,1,12-Jul-14
,18,1,7,2014,1,12-Jul-14
,13,1,7,2014,1,09-Jul-14
,20,1,7,2014,1,10-Jul-14
,25,1,7,2014,1,12-Jul-14
,22,1,7,2014,1,10-Jul-14
,24,1,7,2014,1,08-Jul-14
,27,1,7,2014,1,04-Jul-14
,25,1,7,2014,1,04-Jul-14
,19,1,7,2014,1,07-Jul-14
,26,1,7,2014,1,07-Jul-14
,31,1,7,2014,1,07-Jul-14
,15,1,7,2014,1,08-Jul-14
,20,1,7,2014,1,08-Jul-14
,11,1,7,2014,1,08-Jul-14
,12,1,6,2014,1,29-Jun-14
,23,1,6,2014,1,30-Jun-14
,27,1,6,2014,1,30-Jun-14
,21,1,6,2014,1,30-Jun-14
,20,1,6,2014,1,30-Jun-14
,19,1,7,2014,1,04-Jul-14
,11,1,7,2014,1,08-Jul-14
,16,1,7,2014,1,02-Jul-14
,11,1,6,2014,1,06-Jun-14
,13,1,7,2014,1,02-Jul-14
,20,1,7,2014,1,02-Jul-14
,16,1,7,2014,1,16-Jul-14
,21,1,7,2014,1,04-Jul-14
,25,1,7,2014,1,16-Jul-14
,21,1,7,2014,1,04-Jul-14
,9,1,7,2014,1,17-Jul-14
,12,1,7,2014,1,04-Jul-14
,10,1,7,2014,1,07-Jul-14
,14,1,7,2014,1,08-Jul-14
,16,1,6,2014,1,29-Jun-14
,18,1,7,2014,1,01-Jul-14
,16,1,7,2014,1,13-Jul-14
,14,1,7,2014,1,02-Jul-14
,15,1,6,2014,1,06-Jun-14
,20,1,7,2014,1,02-Jul-14
,16,1,7,2014,1,02-Jul-14
,23,1,6,2014,1,19-Jun-14
,30,1,6,2014,1,26-Jun-14
,15,1,6,2014,1,26-Jun-14
,11,1,6,2014,1,23-Jun-14
,19,1,6,2014,1,26-Jun-14
,15,1,6,2014,1,27-Jun-14
,31,1,6,2014,1,29-Jun-14
,13,1,6,2014,1,27-Jun-14
,17,1,6,2014,1,25-Jun-14
,9,1,6,2014,1,27-Jun-14
,18,1,6,2014,1,25-Jun-14
,18,1,6,2014,1,19-Jun-14
,15,1,6,2014,1,22-Jun-14
,14,1,6,2014,1,16-Jun-14
,19,1,6,2014,1,18-Jun-14
,17,1,6,2014,1,18-Jun-14
,33,1,6,2014,1,22-Jun-14
,18,1,6,2014,1,26-Jun-14
,15,1,6,2014,1,22-Jun-14
,31,1,6,2014,1,22-Jun-14
,17,1,6,2014,1,22-Jun-14
,11,1,6,2014,1,19-Jun-14
,24,1,6,2014,1,20-Jun-14
,19,1,6,2014,1,24-Jun-14
,19,1,6,2014,1,24-Jun-14
,10,1,6,2014,1,25-Jun-14
,25,1,6,2014,1,27-Jun-14
,15,1,6,2014,1,24-Jun-14
,15,1,6,2014,1,25-Jun-14
,23,1,6,2014,1,25-Jun-14
,27,1,6,2014,1,25-Jun-14
,22,1,6,2014,1,26-Jun-14
,20,1,6,2014,1,20-Jun-14
,24,1,6,2014,1,27-Jun-14
,20,1,6,2014,1,20-Jun-14
,16,1,6,2014,1,17-Jun-14
,10,1,6,2014,1,16-Jun-14
,22,1,6,2014,1,16-Jun-14
,20,1,6,2014,1,18-Jun-14
,12,1,6,2014,1,16-Jun-14
,19,1,6,2014,1,18-Jun-14
,19,1,6,2014,1,19-Jun-14
,19,1,6,2014,1,27-Jun-14
,11,1,6,2014,1,20-Jun-14
,20,1,6,2014,1,26-Jun-14
,14,1,6,2014,1,20-Jun-14
,24,1,6,2014,1,19-Jun-14
,14,1,6,2014,1,20-Jun-14
,24,1,6,2014,1,27-Jun-14
,21,1,6,2014,1,27-Jun-14
,25,1,6,2014,1,16-Jun-14
,16,1,7,2014,1,21-Jul-14
,21,1,6,2014,1,16-Jun-14
,31,1,6,2014,1,16-Jun-14
,21,1,6,2014,1,26-Jun-14
,15,1,6,2014,1,19-Jun-14
,20,1,6,2014,1,19-Jun-14
,14,1,6,2014,1,24-Jun-14
,19,1,6,2014,1,16-Jun-14
,13,1,6,2014,1,16-Jun-14
,20,1,6,2014,1,16-Jun-14
,26,1,6,2014,1,16-Jun-14
,18,1,6,2014,1,16-Jun-14
,11,1,6,2014,1,18-Jun-14
,32,1,6,2014,1,17-Jun-14
,39,1,6,2014,1,19-Jun-14
,33,1,6,2014,1,30-Jun-14
,12,1,6,2014,1,26-Jun-14
,20,1,6,2014,1,19-Jun-14
,21,1,6,2014,1,19-Jun-14
,16,1,6,2014,1,24-Jun-14
,13,1,6,2014,1,18-Jun-14
,16,1,6,2014,1,23-Jun-14
,24,1,6,2014,1,18-Jun-14
,19,1,6,2014,1,18-Jun-14
,21,1,6,2014,1,23-Jun-14
,40,1,6,2014,1,18-Jun-14
,17,1,6,2014,1,18-Jun-14
,24,1,6,2014,1,27-Jun-14
,18,1,6,2014,1,26-Jun-14
,27,1,6,2014,1,24-Jun-14
,17,1,6,2014,1,24-Jun-14
,42,1,6,2014,1,23-Jun-14
,16,1,6,2014,1,25-Jun-14
,23,1,6,2014,1,23-Jun-14
,13,1,6,2014,1,26-Jun-14
,17,1,6,2014,1,23-Jun-14
,11,1,6,2014,1,28-Jun-14
,14,1,6,2014,1,28-Jun-14
,20,1,6,2014,1,26-Jun-14
,19,1,6,2014,1,24-Jun-14
,12,1,6,2014,1,25-Jun-14
,11,1,6,2014,1,26-Jun-14
,20,1,6,2014,1,25-Jun-14
,14,1,6,2014,1,24-Jun-14
,15,1,6,2014,1,25-Jun-14
,33,1,6,2014,1,20-Jun-14
,24,1,6,2014,1,22-Jun-14
,15,1,6,2014,1,22-Jun-14
,32,1,6,2014,1,27-Jun-14
,12,1,6,2014,1,27-Jun-14
,17,1,6,2014,1,18-Jun-14
,17,1,6,2014,1,26-Jun-14
,12,1,6,2014,1,26-Jun-14
,18,1,6,2014,1,26-Jun-14
,16,1,6,2014,1,26-Jun-14
,17,1,6,2014,1,23-Jun-14
,11,1,6,2014,1,24-Jun-14
,17,1,6,2014,1,23-Jun-14
,22,1,6,2014,1,23-Jun-14
,16,1,6,2014,1,24-Jun-14
,23,1,6,2014,1,21-Jun-14
,19,1,6,2014,1,21-Jun-14
,18,1,6,2014,1,24-Jun-14
,22,1,7,2014,1,18-Jul-14
,11,1,6,2014,1,25-Jun-14
,12,1,7,2014,1,12-Jul-14
,12,1,7,2014,1,13-Jul-14
,17,1,6,2014,1,20-Jun-14
,15,1,6,2014,1,20-Jun-14
,16,1,6,2014,1,23-Jun-14
,20,1,6,2014,1,20-Jun-14
,15,1,6,2014,1,24-Jun-14
,12,1,6,2014,1,23-Jun-14
,18,1,6,2014,1,21-Jun-14
,18,1,6,2014,1,23-Jun-14
,15,1,6,2014,1,24-Jun-14
,23,1,6,2014,1,25-Jun-14
,19,1,6,2014,1,27-Jun-14
,16,1,7,2014,1,05-Jul-14
,25,1,7,2014,1,07-Jul-14
,14,1,7,2014,1,06-Jul-14
,12,1,7,2014,1,11-Jul-14
,14,1,7,2014,1,11-Jul-14
,20,1,7,2014,1,08-Jul-14
,14,1,6,2014,1,27-Jun-14
,15,1,6,2014,1,27-Jun-14
,17,1,7,2014,1,11-Jul-14
,14,1,7,2014,1,09-Jul-14
,12,1,7,2014,1,04-Jul-14
,22,1,7,2014,1,04-Jul-14
,11,1,7,2014,1,22-Jul-14
,19,1,7,2014,1,02-Jul-14
,15,1,7,2014,1,04-Jul-14
,16,1,7,2014,1,13-Jul-14
,15,1,6,2014,1,30-Jun-14
,12,1,7,2014,1,14-Jul-14
,16,1,7,2014,1,13-Jul-14
,17,1,7,2014,1,04-Jul-14
,17,1,7,2014,1,04-Jul-14
,15,1,7,2014,1,04-Jul-14
,23,1,7,2014,1,01-Jul-14
,32,1,7,2014,1,14-Jul-14
,16,1,7,2014,1,03-Jul-14
,10,1,7,2014,1,11-Jul-14
,19,1,7,2014,1,02-Jul-14
,17,1,7,2014,1,15-Jul-14
,13,1,7,2014,1,15-Jul-14
,18,1,7,2014,1,16-Jul-14
,37,1,7,2014,1,18-Jul-14
,24,1,7,2014,1,18-Jul-14
,9,1,7,2014,1,17-Jul-14
,13,1,7,2014,1,15-Jul-14
,20,1,7,2014,1,17-Jul-14
,11,1,7,2014,1,13-Jul-14
,13,1,7,2014,1,12-Jul-14
,14,1,7,2014,1,21-Jul-14
,14,1,7,2014,1,12-Jul-14
,19,1,7,2014,1,11-Jul-14
,26,1,7,2014,1,09-Jul-14
,19,1,7,2014,1,07-Jul-14
,14,1,7,2014,1,17-Jul-14
,11,1,7,2014,1,11-Jul-14
,10,1,7,2014,1,11-Jul-14
,13,1,7,2014,1,16-Jul-14
,34,1,6,2014,1,29-Jun-14
,11,1,6,2014,1,16-Jun-14
,18,1,6,2014,1,16-Jun-14
,17,1,6,2014,1,16-Jun-14
,28,1,6,2014,1,17-Jun-14
,17,1,6,2014,1,24-Jun-14
,18,1,6,2014,1,20-Jun-14
,20,1,6,2014,1,17-Jun-14
,15,1,6,2014,1,17-Jun-14
,11,1,6,2014,1,17-Jun-14
,13,1,6,2014,1,17-Jun-14
,12,1,6,2014,1,22-Jun-14
,11,1,6,2014,1,26-Jun-14
,35,1,6,2014,1,27-Jun-14
,19,1,6,2014,1,23-Jun-14
,10,1,6,2014,1,23-Jun-14
,13,1,7,2014,1,01-Jul-14
,12,1,7,2014,1,01-Jul-14
,19,1,7,2014,1,01-Jul-14
,25,1,7,2014,1,08-Jul-14
,20,1,7,2014,1,15-Jul-14
,13,1,7,2014,1,01-Jul-14
,21,1,7,2014,1,03-Jul-14
,15,1,7,2014,1,06-Jul-14
,14,1,7,2014,1,06-Jul-14
,15,1,7,2014,1,10-Jul-14
,29,1,7,2014,1,08-Jul-14
,24,1,7,2014,1,08-Jul-14
,23,1,7,2014,1,08-Jul-14
,15,1,7,2014,1,12-Jul-14
,22,1,7,2014,1,11-Jul-14
,26,1,7,2014,1,11-Jul-14
,24,1,7,2014,1,10-Jul-14
,11,1,7,2014,1,14-Jul-14
,15,1,7,2014,1,13-Jul-14
,17,1,7,2014,1,09-Jul-14
,19,1,7,2014,1,08-Jul-14
,20,1,7,2014,1,09-Jul-14
,14,1,7,2014,1,07-Jul-14
,22,1,7,2014,1,09-Jul-14
,13,1,7,2014,1,13-Jul-14
,16,1,7,2014,1,20-Jul-14
,21,1,7,2014,1,14-Jul-14
,14,1,7,2014,1,15-Jul-14
,37,1,6,2014,1,24-Jun-14
,31,1,6,2014,1,18-Jun-14
,24,1,6,2014,1,22-Jun-14
,26,1,6,2014,1,22-Jun-14
,22,1,6,2014,1,19-Jun-14
,15,1,6,2014,1,16-Jun-14
,13,1,6,2014,1,17-Jun-14
,39,1,6,2014,1,16-Jun-14
,21,1,6,2014,1,16-Jun-14
,19,1,6,2014,1,30-Jun-14
,22,1,6,2014,1,26-Jun-14
,17,1,6,2014,1,24-Jun-14
,15,1,6,2014,1,27-Jun-14
,20,1,6,2014,1,20-Jun-14
,16,1,6,2014,1,20-Jun-14
,16,1,6,2014,1,20-Jun-14
,22,1,6,2014,1,20-Jun-14
,15,1,6,2014,1,19-Jun-14
,16,1,6,2014,1,19-Jun-14
,14,1,7,2014,1,07-Jul-14
,18,1,7,2014,1,13-Jul-14
,10,1,6,2014,1,27-Jun-14
,17,1,6,2014,1,27-Jun-14
,11,1,6,2014,1,28-Jun-14
,12,1,7,2014,1,23-Jul-14
,16,1,7,2014,1,04-Jul-14
,18,1,6,2014,1,28-Jun-14
,18,1,7,2014,1,04-Jul-14
,21,1,6,2014,1,28-Jun-14
,15,1,7,2014,1,13-Jul-14
,14,1,7,2014,1,13-Jul-14
,21,1,7,2014,1,03-Jul-14
,16,1,7,2014,1,13-Jul-14
,12,1,7,2014,1,06-Jul-14
,22,1,7,2014,1,01-Jul-14
,11,1,6,2014,1,25-Jun-14
,19,1,6,2014,1,23-Jun-14
,17,1,6,2014,1,25-Jun-14
,13,1,7,2014,1,01-Jul-14
,18,1,7,2014,1,03-Jul-14
,14,1,7,2014,1,15-Jul-14
,13,1,7,2014,1,10-Jul-14
,11,1,7,2014,1,11-Jul-14
,18,1,7,2014,1,11-Jul-14
,14,1,7,2014,1,15-Jul-14
,15,1,7,2014,1,04-Jul-14
,11,1,7,2014,1,15-Jul-14
,15,1,7,2014,1,07-Jul-14
,16,1,7,2014,1,07-Jul-14
,12,1,7,2014,1,17-Jul-14
,15,1,7,2014,1,07-Jul-14
,11,1,7,2014,1,09-Jul-14
,11,1,7,2014,1,17-Jul-14
,13,1,7,2014,1,05-Jul-14
,15,1,7,2014,1,05-Jul-14
,11,1,7,2014,1,17-Jul-14
,15,1,7,2014,1,17-Jul-14
,16,1,7,2014,1,17-Jul-14
,13,1,7,2014,1,17-Jul-14
,14,1,7,2014,1,18-Jul-14
,12,1,7,2014,1,04-Jul-14
,13,1,7,2014,1,04-Jul-14
,20,1,7,2014,1,08-Jul-14
,10,1,7,2014,1,08-Jul-14
,12,1,6,2014,1,27-Jun-14
,17,1,6,2014,1,20-Jun-14
,13,1,6,2014,1,25-Jun-14
,14,1,6,2014,1,25-Jun-14
,12,1,6,2014,1,25-Jun-14
,21,1,6,2014,1,23-Jun-14
,14,1,6,2014,1,24-Jun-14
,20,1,6,2014,1,25-Jun-14
,12,1,6,2014,1,25-Jun-14
,14,1,6,2014,1,17-Jun-14
,21,1,6,2014,1,17-Jun-14
,15,1,6,2014,1,29-Jun-14
,17,1,6,2014,1,16-Jun-14
,20,1,6,2014,1,28-Jun-14
,14,1,6,2014,1,17-Jun-14
,19,1,6,2014,1,16-Jun-14
,19,1,6,2014,1,17-Jun-14
,21,1,6,2014,1,17-Jun-14
,15,1,6,2014,1,17-Jun-14
,14,1,6,2014,1,19-Jun-14
,23,1,6,2014,1,17-Jun-14
,20,1,6,2014,1,18-Jun-14
,17,1,6,2014,1,17-Jun-14
,19,1,6,2014,1,17-Jun-14
,19,1,6,2014,1,17-Jun-14
,28,1,7,2014,1,03-Jul-14
,18,1,7,2014,1,03-Jul-14
,19,1,7,2014,1,03-Jul-14
,22,1,6,2014,1,17-Jun-14
,17,1,7,2014,1,22-Jul-14
,22,1,7,2014,1,02-Jul-14
,31,1,7,2014,1,02-Jul-14
,20,1,7,2014,1,03-Jul-14
,13,1,7,2014,1,22-Jul-14
,26,1,7,2014,1,03-Jul-14
,20,1,7,2014,1,09-Jul-14
,22,1,7,2014,1,09-Jul-14
,23,1,7,2014,1,08-Jul-14
,17,1,7,2014,1,10-Jul-14
,21,1,7,2014,1,04-Jul-14
,21,1,7,2014,1,08-Jul-14
,19,1,7,2014,1,10-Jul-14
,19,1,7,2014,1,14-Jul-14
,21,1,7,2014,1,22-Jul-14
,22,1,7,2014,1,08-Jul-14
,17,1,7,2014,1,14-Jul-14
,25,1,7,2014,1,08-Jul-14
,24,1,7,2014,1,08-Jul-14
,24,1,7,2014,1,04-Jul-14
,21,1,7,2014,1,04-Jul-14
,17,1,7,2014,1,09-Jul-14
,17,1,7,2014,1,09-Jul-14
,18,1,7,2014,1,11-Jul-14
,20,1,7,2014,1,11-Jul-14
,23,1,7,2014,1,09-Jul-14
,20,1,7,2014,1,01-Jul-14
,28,1,6,2014,1,25-Jun-14
,41,1,6,2014,1,19-Jun-14
,19,1,6,2014,1,25-Jun-14
,30,1,6,2014,1,25-Jun-14
,14,1,6,2014,1,26-Jun-14
,16,1,6,2014,1,23-Jun-14
,14,1,6,2014,1,25-Jun-14
,35,1,6,2014,1,18-Jun-14
,31,1,6,2014,1,21-Jun-14
,36,1,6,2014,1,20-Jun-14
,25,1,6,2014,1,18-Jun-14
,25,1,6,2014,1,18-Jun-14
,24,1,6,2014,1,18-Jun-14
,19,1,6,2014,1,26-Jun-14
,23,1,6,2014,1,24-Jun-14
,20,1,6,2014,1,23-Jun-14
,25,1,6,2014,1,26-Jun-14
,30,1,6,2014,1,26-Jun-14
,13,1,6,2014,1,21-Jun-14
,18,1,6,2014,1,25-Jun-14
,16,1,6,2014,1,20-Jun-14
,11,1,6,2014,1,21-Jun-14
,32,1,6,2014,1,28-Jun-14
,44,1,6,2014,1,26-Jun-14
,40,1,7,2014,1,01-Jul-14
,21,1,6,2014,1,30-Jun-14
,14,1,7,2014,1,21-Jul-14
,31,1,7,2014,1,01-Jul-14
,16,1,7,2014,1,12-Jul-14
,16,1,7,2014,1,12-Jul-14
,33,1,7,2014,1,12-Jul-14
,15,1,7,2014,1,12-Jul-14
,13,1,7,2014,1,21-Jul-14
,33,1,6,2014,1,27-Jun-14
,20,1,6,2014,1,27-Jun-14
,18,1,6,2014,1,27-Jun-14
,27,1,6,2014,1,29-Jun-14
,25,1,6,2014,1,29-Jun-14
,19,1,7,2014,1,15-Jul-14
,16,1,6,2014,1,24-Jun-14
,21,1,6,2014,1,25-Jun-14
,18,1,6,2014,1,25-Jun-14
,24,1,6,2014,1,24-Jun-14
,20,1,6,2014,1,25-Jun-14
,19,1,7,2014,1,15-Jul-14
,26,1,6,2014,1,30-Jun-14
,24,1,6,2014,1,30-Jun-14
,18,1,7,2014,1,01-Jul-14
,17,1,7,2014,1,01-Jul-14
,18,1,6,2014,1,30-Jun-14
,15,1,6,2014,1,30-Jun-14
,17,1,7,2014,1,02-Jul-14
,56,1,6,2014,1,30-Jun-14
,17,1,6,2014,1,30-Jun-14
,22,1,7,2014,1,02-Jul-14
,41,1,7,2014,1,02-Jul-14
,15,1,7,2014,1,01-Jul-14
,22,1,7,2014,1,01-Jul-14
,24,1,7,2014,1,02-Jul-14
,21,1,6,2014,1,24-Jun-14
,21,1,6,2014,1,24-Jun-14
,21,1,6,2014,1,24-Jun-14
,17,1,6,2014,1,23-Jun-14
,27,1,6,2014,1,23-Jun-14
,19,1,6,2014,1,23-Jun-14
,18,1,6,2014,1,24-Jun-14
,25,1,6,2014,1,23-Jun-14
,17,1,6,2014,1,23-Jun-14
,28,1,7,2014,1,08-Jul-14
,18,1,6,2014,1,18-Jun-14
,17,1,6,2014,1,18-Jun-14
,21,1,6,2014,1,28-Jun-14
,18,1,7,2014,1,14-Jul-14
,16,1,6,2014,1,18-Jun-14
,13,1,8,2014,1,05-Aug-14
,18,1,6,2014,1,23-Jun-14
,16,1,6,2014,1,23-Jun-14
,19,1,6,2014,1,21-Jun-14
,17,1,6,2014,1,18-Jun-14
,21,1,6,2014,1,21-Jun-14
,14,1,6,2014,1,25-Jun-14
,24,1,6,2014,1,25-Jun-14
,24,1,6,2014,1,20-Jun-14
,32,1,6,2014,1,20-Jun-14
,23,1,6,2014,1,18-Jun-14
,25,1,6,2014,1,20-Jun-14
,42,1,6,2014,1,18-Jun-14
,21,1,7,2014,1,15-Jul-14
,17,1,7,2014,1,15-Jul-14
,17,1,7,2014,1,15-Jul-14
,25,1,7,2014,1,23-Jul-14
,18,1,7,2014,1,22-Jul-14
,26,1,6,2014,1,21-Jun-14
,27,1,6,2014,1,20-Jun-14
,20,1,6,2014,1,19-Jun-14
,28,1,6,2014,1,20-Jun-14
,15,1,6,2014,1,19-Jun-14
,28,1,6,2014,1,25-Jun-14
,18,1,6,2014,1,19-Jun-14
,27,1,6,2014,1,26-Jun-14
,16,1,6,2014,1,26-Jun-14
,27,1,6,2014,1,26-Jun-14
,25,1,6,2014,1,27-Jun-14
,21,1,6,2014,1,27-Jun-14
,22,1,6,2014,1,26-Jun-14
,19,1,7,2014,1,10-Jul-14
,26,1,7,2014,1,10-Jul-14
,22,1,7,2014,1,08-Jul-14
,15,1,7,2014,1,11-Jul-14
,15,1,7,2014,1,11-Jul-14
,19,1,7,2014,1,11-Jul-14
,23,1,7,2014,1,10-Jul-14
,27,1,7,2014,1,10-Jul-14
,24,1,6,2014,1,27-Jun-14
,14,1,6,2014,1,26-Jun-14
,24,1,7,2014,1,07-Jul-14
,33,1,7,2014,1,07-Jul-14
,20,1,6,2014,1,26-Jun-14
,31,1,6,2014,1,26-Jun-14
,47,1,6,2014,1,26-Jun-14
,21,1,6,2014,1,25-Jun-14
,20,1,6,2014,1,25-Jun-14
,42,1,6,2014,1,24-Jun-14
,32,1,6,2014,1,24-Jun-14
,42,1,6,2014,1,24-Jun-14
,19,1,6,2014,1,24-Jun-14
,20,1,7,2014,1,12-Jul-14
,13,1,7,2014,1,12-Jul-14
,16,1,6,2014,1,27-Jun-14
,15,1,6,2014,1,27-Jun-14
,17,1,8,2014,1,05-Aug-14
,49,1,7,2014,1,07-Jul-14
,24,1,7,2014,1,03-Jul-14
,14,1,8,2014,1,06-Aug-14
,19,1,8,2014,1,06-Aug-14
,23,1,6,2014,1,30-Jun-14
,13,1,7,2014,1,14-Jul-14
,23,1,8,2014,1,05-Aug-14
,20,1,6,2014,1,11-Jun-14
,21,1,6,2014,1,30-Jun-14
,13,1,7,2014,1,01-Jul-14
,21,1,7,2014,1,10-Jul-14
,27,1,7,2014,1,01-Jul-14
,47,1,7,2014,1,11-Jul-14
,24,1,7,2014,1,08-Jul-14
,20,1,7,2014,1,10-Jul-14
,43,1,7,2014,1,10-Jul-14
,19,1,7,2014,1,10-Jul-14
,26,1,7,2014,1,02-Jul-14
,22,1,7,2014,1,02-Jul-14
,30,1,6,2014,1,30-Jun-14
,15,1,7,2014,1,21-Jul-14
,20,1,6,2014,1,26-Jun-14
,15,1,6,2014,1,29-Jun-14
,21,1,7,2014,1,21-Jul-14
,17,1,6,2014,1,26-Jun-14
,13,1,7,2014,1,21-Jul-14
,20,1,6,2014,1,25-Jun-14
,15,1,6,2014,1,26-Jun-14
,16,1,6,2014,1,27-Jun-14
,30,1,6,2014,1,29-Jun-14
,22,1,6,2014,1,26-Jun-14
,32,1,7,2014,1,21-Jul-14
,17,1,7,2014,1,21-Jul-14
,30,1,6,2014,1,26-Jun-14
,16,1,7,2014,1,21-Jul-14
,17,1,6,2014,1,27-Jun-14
,20,1,7,2014,1,01-Jul-14
