ID,t011_prgrm,pass_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year
,RNG,0,,1,,,0,,,,,,,1,9,2014
,RNG,0,,1,,,0,,,,,,,1,9,2014
,RNG,0,,1,,,1,,1,2,,,,1,9,2014
,RNG,0,,1,,,1,,1,3,,,,1,9,2014
,HMB2,1,,1,,,1,,3,3,,21.25,1,1,3,2015
,HMB2,1,,,,,1,,3,3,,10,1,1,3,2015
,HMB2,1,,1,,,1,,3,3,,27.75,1,1,3,2015
,MGR,0,,1,,,0,,,,,,,1,9,2014
,MGR,0,0,,,,,,,,,,,1,9,2014
,MGR,0,,1,,,1,,2,2,,9.5,,1,9,2014
,MGR,0,0,,,,,,,,,,,1,9,2014
,MGR,0,0,,,,,,,,,,,1,9,2014
,HMB3,0,,,,,0,,,,,,,1,9,2015
,RNG,1,,1,,,1,,2,2,,11.5,1,1,3,2014
,SYA,1,,,,,1,,2,2,,,1,1,7,2013
,HMB2,1,,1,,,1,,3,3,,27.5,1,1,3,2015
,HMB2,1,,1,,,1,,3,3,,77.5,1,1,3,2015
,HMB2,1,,1,,,1,,2,3,,11.25,1,1,3,2015
,HMB2,1,,1,,,1,,2,3,,17.5,1,1,3,2015
,HMB2,0,0,,,,,,,,,,,1,3,2015
,HMB3,0,,1,,,0,,,,,,,1,10,2015
,HMB3,1,,1,,,1,,2,3,,20,1,1,10,2015
,HMB3,0,,1,,,0,,,,,,,1,10,2015
,HMB3,0,,1,,,0,,,,,,,1,10,2015
,MGR,0,,1,,,0,,,,,,,1,8,2014
,HMB3,0,,1,,,0,,,,,,,1,9,2015
,HMB3,1,,1,,,1,,3,3,,20,1,1,9,2015
,HMB3,1,,1,,,1,,3,3,,40,1,1,9,2015
,HMB3,0,,1,,,0,,,,,,,1,9,2015
,HMB3,0,,1,,,0,,,,,,,1,9,2015
,HMB3,0,,1,,,0,,,,,,,1,9,2015
,HMB3,1,,,0,,1,,2,3,,19.5,1,1,9,2015
,HMB3,0,,1,,,0,,,,,,,1,9,2015
,HMB3,0,,1,,,0,,,,,,,1,9,2015
,HMB3,0,,1,,,0,,,,,,,1,9,2015
,RNG,1,,1,,,1,,2,3,,10.5,1,1,9,2014
,HMB3,1,,1,,,1,,2,3,,10.5,1,1,9,2015
,HMB3,1,,1,,,1,,3,3,,26.25,1,1,9,2015
,RNG,1,,1,,,1,,2,2,,10,1,1,9,2014
,HMB3,0,,1,,,0,,,,,,,1,9,2015
,HMB3,0,,1,,,0,,,,,,,1,9,2015
,RNG,1,,,,,1,,2,3,,10.75,1,1,9,2014
,RNG,0,,1,,,0,,,,,,,1,9,2014
,HMB3,0,0,,,,,,,,,,,1,9,2015
,HMB3,0,,,1,1,1,,1,2,,,,1,9,2015
,HMB3,1,,,,,1,,3,3,,20,1,1,9,2015
,RNG,1,,1,,,1,,2,3,,10,1,1,9,2014
,RNG,0,,,,,1,,2,2,,6.75,,1,3,2014
,RNG,1,,1,,,1,,2,3,,33.75,1,1,3,2014
,RNG,1,,,,,1,,2,3,,10,1,1,3,2014
,SYA,0,,,,,,,,,,,,1,7,2013
,SYA,1,,1,,,1,,3,3,,10.33333333,1,1,9,2014
,SYA,0,,1,,,1,,2,2,,,,1,7,2013
,SYA,0,,,1,1,0,,,,,,,1,7,2013
,SYA,1,,1,,,1,,3,3,,10,1,1,9,2014
,HMB2,0,,,,,0,,,,,,,1,3,2015
,HMB2,0,,,,,0,,,,,,,1,3,2015
,HMB2,1,,,,,1,,3,3,,62.5,1,1,3,2015
,SYA,1,,1,,,1,,2,3,,,1,1,7,2013
,SYA,1,,1,,,1,,2,3,,,1,1,7,2013
,SYA,0,,,,,,,,,,,,1,7,2013
,SYA,0,,,0,,0,,,,,,,1,7,2013
,RNG,0,,1,,,1,,2,3,10,6.666666667,,1,3,2014
,RNG,0,,1,,,0,,,,,,,1,3,2014
,RNG,1,,1,,,1,,2,3,,10.83333333,1,1,3,2014
,RNG,0,,1,,,1,,2,3,,7,,1,3,2014
,RNG,1,,1,,,1,,2,3,,15,1,1,3,2014
,RNG,1,,1,,,1,,2,3,,15,1,1,3,2014
,KRA,0,0,,,,,,,,,,,1,9,2014
,KRA,1,,1,,,1,,2,3,,24.33333333,1,1,9,2014
,KRA,0,,,,,1,,2,3,,8.166666667,,1,9,2014
,KRA,1,,,,,1,,3,3,,17.66666667,1,1,9,2014
,KRA,1,,1,,,1,,3,3,,12.66666667,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,0,,,,,,,,,,,1,9,2014
,KRA,1,,1,,,1,,2,3,,41.66666667,1,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,,,1,,3,3,,5.25,,1,9,2014
,KRA,0,,1,,,1,,3,3,,4.166666667,,1,9,2014
,KRA,1,,1,,,1,,2,3,,38.58333333,1,1,9,2014
,KRA,0,,,,,1,,3,3,,8.416666667,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,1,,2,3,,2.166666667,,1,9,2014
,KRA,0,,,,,1,,3,3,,2.166666667,,1,9,2014
,KRA,0,,1,,,1,,2,3,,2.083333333,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,,,,1,,3,3,,4.166666667,,1,9,2014
,KRA,1,,,,,1,,2,3,,10.25,1,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,1,,2,3,,5.25,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,,,1,,3,3,,9.5,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,2,3,,30.41666667,1,1,9,2014
,KRA,1,,,,,1,,3,3,,30.41666667,1,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,1,,3,3,,9.5,,1,9,2014
,KRA,0,,,,,1,,1,3,,,,1,9,2014
,KRA,1,,,,,1,,3,3,,26.25,1,1,8,2014
,KRA,1,,,,,1,,2,3,,16.75,1,1,8,2014
,KRA,1,,,,,1,,2,3,,19.75,1,1,8,2014
,KRA,0,,,,,1,,2,3,,9.5,,1,8,2014
,KRA,1,,,0,,1,,2,3,,26.5,1,1,8,2014
,KRA,1,,,,,1,,3,3,,13.5,1,1,8,2014
,KRA,0,0,,,,,,,,,,,1,8,2014
,KRA,0,,,0,,1,,3,2,8,,,1,8,2014
,KRA,1,,,,,1,,2,3,,26.33333333,1,1,8,2014
,KRA,0,,1,,,1,,2,3,,8.666666667,,1,8,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,1,,1,,,1,,3,3,10,11,1,1,9,2014
,KRA,1,,,,,1,,3,3,,20,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,3,3,,46.66666667,1,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,0,,,,,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,3,3,,13,1,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,3,3,,28,1,1,9,2014
,KRA,1,,,,,1,,3,3,,20,1,1,9,2014
,KRA,1,,,,,1,,3,3,,15,1,1,9,2014
,KRA,1,,1,,,1,,3,3,,25,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,2,2,,20.91666667,1,1,9,2014
,KRA,0,0,,,,,,,,,,,1,9,2014
,KRA,0,1,,,,1,,3,3,8,,,1,9,2014
,TNZ,0,,1,,,0,,,,,,,1,10,2015
,TNZ,0,,1,,,1,,2,3,,5,,1,10,2015
,TNZ,1,,1,,,1,,3,3,,10,1,1,10,2015
,TNZ,0,,,,,0,,,,,,,1,10,2015
,TNZ,1,,,,,1,,3,3,,10,1,1,10,2015
,TNZ,0,,1,,,0,,,,,,,1,10,2015
,TNZ,1,,,,,1,,3,3,,10,1,1,10,2015
,TNZ,1,,,,,1,,3,3,,10,1,1,10,2015
,BSA2,0,,1,,,1,,3,3,,4,,1,8,2014
,BSA2,1,,1,,,1,,3,3,,10,1,1,8,2014
,BSA2,0,,,0,,0,,,,,,,1,8,2014
,BSA2,0,,1,,,0,,,,,,,1,8,2014
,BSA2,1,,1,,,1,,3,3,,12,1,1,8,2014
,BSA2,0,0,,,,,,,,,,,1,8,2014
,BSA2,1,,1,,,1,,3,3,,15,1,1,8,2014
,BSA2,1,,,,,1,,3,3,,12,1,1,8,2014
,BSA2,1,,,,,1,,2,3,,11,1,1,8,2014
,BSA2,1,,,,,1,,3,3,,20,1,1,8,2014
,BSA2,0,,,,,1,,3,3,,6,,1,8,2014
,UGS,0,,,,,1,,3,3,,4.25,,1,4,2015
,UGS,0,,1,,,1,,3,3,,8,,1,4,2015
,UGS,1,,,0,,1,,2,3,,10.5,1,1,7,2014
,UGS,0,,1,,,1,,2,3,,6.333333333,,1,5,2015
,UGS,0,,,0,,1,,2,3,,1.25,,1,7,2014
,UGS,0,,1,,,1,,2,3,,4,,1,5,2015
,UGS,0,,,,,1,,3,3,,6,,1,4,2015
,UGS,0,,,,,1,,2,3,,3.75,,1,4,2015
,UGS,0,,,,,1,,3,3,,6.666666667,,1,4,2015
,UGS,0,,1,,,0,,,,,,,1,5,2015
,UGS,1,,1,,,1,,3,3,,10,1,1,4,2015
,UGS,0,,,,,1,,2,3,,5.75,,1,4,2015
,UGS,0,,,,,1,,2,3,,5.666666667,,1,4,2015
,UGS,0,,1,,,1,,2,3,,5.333333333,,1,5,2015
,UGS,0,,1,,,0,,,,,,,1,9,2014
,UGS,1,,,,,1,,3,3,,14.66666667,1,1,9,2014
,UGS,1,,,0,,1,,3,3,,27.5,1,1,9,2014
,UGS,1,,,,,1,,3,3,,12.5,1,1,9,2014
,VHG,0,,,,,,,,,,,,1,11,2013
,VHG,1,,,,,1,,3,3,,29.75,1,1,3,2014
,VHG,1,,,0,,1,,3,3,,30,1,1,11,2013
,VHG,0,,,0,,1,,3,3,,,,1,11,2013
,VHG,1,,,,,1,,2,3,,26.25,1,1,3,2014
,VHG,1,,,,,1,,2,3,,21.5,1,1,3,2014
,MGR,1,,,,,1,,2,2,11,50.83333333,1,1,9,2014
,VHG,1,,,,,1,,2,3,,25,1,1,12,2013
,VHG,1,,,,,1,,3,3,,20,1,1,3,2014
,VHG,0,,,,,1,,2,3,,,,1,12,2013
,VHG,0,,,,,1,,3,3,,,,1,11,2013
,VHG,1,,,1,1,1,,2,3,,54.5,1,1,11,2013
,VHG,0,,1,,,1,,2,3,,6.25,,1,11,2013
,VHG,0,,,,,1,,2,3,,,,1,11,2013
,VHG,0,,,,,,,,,,,,1,11,2013
,VHG,1,,1,,,1,,2,3,,17.5,1,1,11,2013
,VHG,1,,,,,1,,2,3,,12.5,1,1,11,2013
,VHG,1,,1,,,1,,2,3,,12.25,1,1,11,2013
,KRA,1,,,0,,1,,3,3,,25,1,1,9,2014
,KRA,0,,,0,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,2,3,,40,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,2,3,,25,1,1,9,2014
,KRA,1,,,,,1,,3,3,,25,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,VHG,1,,,,,1,,2,3,,,1,1,7,2013
,VHG,0,,,,,1,,2,3,,,,1,7,2013
,VHG,0,,,,,1,,1,3,,,,1,7,2013
,VHG,1,,,,,1,,1,3,,,1,1,7,2013
,VHG,0,,,,,1,,2,3,5,,,1,7,2013
,VHG,0,,,,,1,,2,3,,,,1,7,2013
,VHG,1,,,,,1,,2,3,,,1,1,7,2013
,VHG,1,,,,,1,,1,3,,,1,1,7,2013
,VHG,1,,1,,,1,,1,3,,,1,1,7,2013
,VHG,0,,,,,,,,,,,,1,7,2013
,VHG,1,,,,,1,,2,3,,,1,1,7,2013
,VHG,1,,1,,,1,,3,3,,12,1,1,3,2014
,VHG,1,,1,,,1,,3,3,,20,1,1,3,2014
,KRA,0,0,,,,,,,,,,,1,9,2014
,KRA,1,,1,,,1,,2,3,,26.66666667,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,1,,1,,,1,,3,3,,35.83333333,1,1,9,2014
,VHG,1,,,,,1,,2,3,,22.25,1,1,3,2014
,VHG,1,,,,,1,,2,3,,82.5,1,1,3,2014
,KRA,1,,,,,1,,3,3,,25.83333333,1,1,9,2014
,KRA,1,,,,,1,,2,3,,13.58333333,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,8,2014
,KRA,0,,1,,,0,,,,,,,1,8,2014
,KRA,1,,1,,,1,,3,3,,18.75,1,1,8,2014
,KRA,1,,,1,1,1,,3,3,,20,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,8,2014
,MGR,0,,,1,1,1,,1,2,,,,1,4,2014
,MGR,0,,,1,1,1,,1,1,,,,1,4,2014
,RNG,0,,,,,1,,2,3,,7,,1,3,2014
,RNG,0,,,,,1,,2,3,,5.5,,1,3,2014
,RNG,1,,1,,,1,,2,3,,10.75,1,1,3,2014
,KRA,0,,1,,,0,,,,,,,1,8,2014
,KRA,0,,1,,,1,,3,3,11,5.25,,1,8,2014
,KRA,0,1,1,,,1,,1,3,,,,1,8,2014
,KRA,0,,,,,1,,1,3,,,,1,8,2014
,KRA,0,,,,,0,,,,,,,1,8,2014
,KRA,1,,1,,,1,,2,3,,12,1,1,8,2014
,KRA,0,,,,,1,,1,2,,,,1,8,2014
,KRA,1,,,,,1,,2,3,,12,1,1,8,2014
,KRA,0,,,,,0,,,,,,,1,8,2014
,KRA,1,,,,,1,,2,3,,37,1,1,8,2014
,KRA,1,,1,,,1,,2,3,,15,1,1,8,2014
,KRA,0,,1,,,1,,3,1,,,,1,8,2014
,KRA,0,0,,,,,,,,,,,1,8,2014
,KRA,1,,,,,1,,3,3,,12,1,1,8,2014
,KRA,1,,,,,1,,3,3,,15,1,1,8,2014
,KRA,1,,,,,1,,3,3,,18.16666667,1,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,0,,,,,,,,,,,1,9,2014
,KRA,1,,1,,,1,,2,3,,32.33333333,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,0,,,,,,,,,,,1,9,2014
,KRA,1,,,,,1,,2,3,,25.58333333,1,1,9,2014
,KRA,0,0,,,,,,,,,,,1,9,2014
,KRA,0,,,1,0,,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,0,,,,,,,,,,,1,9,2014
,KRA,0,0,,,,,,,,,,,1,9,2014
,KRA,1,,1,,,1,,2,3,,45.83333333,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,1,,2,3,,6.5,,1,9,2014
,KRA,0,,1,,,1,,2,3,,7.666666667,,1,9,2014
,KRA,1,,,,,1,,2,3,,15.5,1,1,9,2014
,KRA,1,,,,,1,,2,3,,33.33333333,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,1,,2,3,,1,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,2,3,,31.25,1,1,8,2014
,KRA,0,,,1,1,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,8,2014
,TNZ,1,,1,,,1,,3,3,,13.33333333,1,1,10,2015
,TNZ,0,0,,,,,,,,,,,1,10,2015
,TNZ,1,,1,,,1,,3,3,,10.33333333,1,1,10,2015
,TNZ,1,,,1,1,1,,3,3,,45,1,1,11,2014
,TNZ,1,,1,,,1,,3,2,,22,1,1,11,2014
,TNZ,1,,,,,1,,3,2,,20,1,1,11,2014
,TNZ,0,,1,,,1,,3,3,,3,,1,4,2015
,TNZ,0,,1,,,0,,,,,,,1,4,2015
,TNZ,0,,1,,,1,,3,3,,4,,1,4,2015
,TNZ,0,,1,,,1,,3,3,,3,,1,4,2015
,TNZ,0,,,,,1,,3,3,10,3,,1,4,2015
,TNZ,0,,1,,,1,,3,3,,2,,1,4,2015
,TNZ,0,,,,,1,,3,3,,1,,1,4,2015
,TNZ,0,,1,,,1,,3,3,10,2.5,,1,4,2015
,TNZ,1,,1,,,1,,3,3,,10,1,1,4,2015
,TNZ,0,,1,,,1,,3,3,,1,,1,4,2015
,TNZ,0,,1,,,0,,,,,,,1,4,2015
,TNZ,0,,1,,,1,,3,3,,2,,1,4,2015
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,1,,1,,,1,,2,3,,18.33333333,1,1,9,2014
,KRA,0,,,,,1,,2,3,,8.5,,1,9,2014
,KRA,0,,,1,1,1,,2,2,,5,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,1,,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,2,3,,25,1,1,9,2014
,KRA,0,,,,,1,,2,3,,4,,1,9,2014
,AMG,1,,,,,1,,3,3,,10,1,1,2,2015
,AMG,0,,1,,,0,,,,,,,1,3,2015
,AMG,1,,1,,,1,,3,3,,10.5,1,1,2,2015
,AMG,0,,1,,,1,,3,3,,2,,1,3,2015
,AMG,0,,1,,,0,,,,,,,1,2,2015
,AMG,1,,1,,,1,,3,3,,10,1,1,3,2015
,AMG,0,,,,,0,,,,,,,1,2,2015
,AMG,0,,1,,,0,,,,,,,1,3,2015
,AMG,0,0,,,,,,,,,,,1,2,2015
,AMG,1,1,,,,1,,3,3,10,24.16666667,1,1,2,2015
,AMG,1,,1,,,1,,3,3,,12,1,1,2,2015
,AMG,0,,1,,,0,,,,,,,1,2,2015
,AMG,0,0,,,,,,,,,,,1,2,2015
,KRA,0,,,,,0,,,,,,,1,8,2014
,KRA,0,,,,,0,,,,,,,1,8,2014
,KRA,0,,1,,,0,,,,,,,1,8,2014
,KRA,0,,,,,0,,,,,,,1,8,2014
,KRA,0,,,,,0,,,,,,,1,8,2014
,KRA,1,,1,,,1,,3,3,,18.33333333,1,1,9,2014
,KRA,1,,,,,1,,2,3,,35.83333333,1,1,9,2014
,KRA,0,,,0,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,1,,,1,1,1,,3,3,,14.33333333,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,3,3,,15,1,1,8,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,,,1,,3,2,,8,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,0,,0,,,,,,,1,9,2014
,KRA,0,0,,,,,,,,,,,1,9,2014
,KRA,1,,1,,,1,,2,3,,27,1,1,9,2014
,KRA,1,,,0,,1,,2,2,,86.66666667,1,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,1,,,1,1,1,,2,2,,16.25,1,1,9,2014
,KRA,1,,,,,1,,2,3,,29.16666667,1,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,,0,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,RNG,0,,1,,,0,,,,,,,1,3,2014
,RNG,0,0,,,,,,,,,,,1,3,2014
,RNG,0,,1,,,1,,2,3,,10,0,1,3,2014
,UJA,0,,,,,,,3,3,,,,1,9,2012
,RNG,1,,1,,,1,,2,3,,27.5,1,1,6,2014
,RNG,0,,1,,,1,,2,1,,,,1,6,2014
,RNG,1,,1,,,1,,2,2,,24,1,1,6,2014
,RNG,0,,,,,0,,,,,,,1,7,2014
,RNG,0,,1,,,1,,1,1,,,,1,6,2014
,RNG,0,,1,,,1,,1,2,,,,1,6,2014
,RNG,1,,1,,,1,,2,3,,20,1,1,6,2014
,RNG,0,,1,,,1,,3,2,,4,,1,6,2014
,RNG,0,,1,,,1,,1,1,,,,1,6,2014
,RNG,0,,1,,,1,,1,1,,,,1,6,2014
,MGR,0,,1,,,0,,,,,,,1,9,2014
,MGR,1,,1,,,1,,3,3,,10.66666667,1,1,9,2014
,MGR,1,,1,,,1,,3,3,,23.33333333,1,1,9,2014
,MGR,0,,1,,,0,,,,,,,1,9,2014
,MGR,0,0,,,,,,,,,,,1,9,2014
,AMG,1,,1,,,1,,2,3,,31.5,1,1,3,2015
,BSA2,0,,,,,0,,,,,,,1,8,2014
,AMG,1,,1,,,1,,3,3,,27.5,1,1,2,2015
,AMG,1,,1,,,1,,3,2,,22.5,1,1,2,2015
,AMG,1,,,1,1,1,,3,3,,86,1,1,3,2015
,AMG,0,0,,,,,,,,,,,1,2,2015
,AMG,1,,1,,,1,,3,3,,45.75,1,1,3,2015
,AMG,1,,1,,,1,,3,3,,20,1,1,3,2015
,BSA2,1,,,,,1,,3,3,,50,1,1,8,2014
,BSA2,1,,,,,1,,3,3,,13.33333333,1,1,8,2014
,AMG,0,,,1,1,0,,,,,,,1,3,2015
,BSA2,1,,1,,,1,,3,3,,23.33333333,1,1,8,2014
,BSA2,0,,,,,0,,,,,,,1,8,2014
,BSA2,0,0,,,,,,,,,,,1,8,2014
,MGR,0,,,,,0,,,,,,,1,8,2014
,KRA,0,,1,,,1,,2,3,,5.75,,1,9,2014
,MGR,0,,,,,0,,,,,,,1,8,2014
,UGS,0,,1,,,1,,3,3,,2.333333333,,1,6,2015
,UGS,1,,1,,,1,,3,3,,11.25,1,1,6,2015
,UGS,0,,1,,,1,,3,3,,4,,1,6,2015
,UGS,1,,1,,,1,,3,3,,10.75,1,1,6,2015
,UGS,0,,1,,,1,,3,3,,3,,1,6,2015
,UGS,0,,1,,,1,,3,3,,5,,1,6,2015
,UGS,0,,1,,,1,,3,3,,3.333333333,,1,6,2015
,UGS,0,,1,,,1,,3,3,,4.666666667,,1,6,2015
,UGS,0,,,,,1,,3,3,,2.333333333,,1,6,2015
,UGS,0,,1,,,1,,3,3,,5,,1,6,2015
,UGS,0,,1,,,1,,3,3,,3.666666667,,1,6,2015
,UGS,0,,1,,,1,,3,3,,4.666666667,,1,6,2015
,UGS,0,,1,,,1,,3,3,,6.333333333,,1,6,2015
,UGS,0,,1,,,1,,3,3,,3.666666667,,1,6,2015
,UGS,0,,1,,,0,,,,,,,1,6,2015
,UGS,0,,1,,,1,,3,3,,3,,1,6,2015
,KRA,1,,1,,,1,,3,3,,23,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,3,3,,21,1,1,9,2014
,TNZ,1,,1,,,1,,3,3,,22,1,1,11,2014
,UGS,0,,,,,0,,,,,,,1,11,2014
,VHG,0,0,,,,,,,,,,,1,3,2014
,VHG,1,,1,,,1,,3,3,,26.25,1,1,3,2014
,NMR,1,,1,,,1,,3,3,,16.66666667,1,1,11,2015
,NMR,1,,,,,1,,3,3,,10,1,1,10,2015
,NMR,1,,,,,1,,3,3,,53.33333333,1,1,10,2015
,NMR,0,0,,,,,,,,,,,1,10,2015
,NMR,1,,,,,1,,3,3,,20,1,1,10,2015
,NMR,1,,,,,1,,3,3,,93.33333333,1,1,10,2015
,NMR,1,,,,,1,,3,3,,30,1,1,10,2015
,NMR,1,,,,,1,,3,3,,20,1,1,10,2015
,RNG,0,,1,,,1,,2,3,11,9,,1,3,2014
,RNG,1,,1,,,1,,2,3,,13,1,1,3,2014
,RNG,1,,,,,1,,2,3,,10,1,1,3,2014
,RNG,0,,,,,0,,,,,,,1,3,2014
,UGS,0,,1,,,1,,2,3,,1.75,,1,5,2015
,UGS,0,,1,,,1,,2,3,,4,,1,6,2015
,UGS,0,,1,,,1,,2,3,,4,,1,5,2015
,UGS,0,,1,,,1,,2,3,,5,,1,6,2015
,UGS,0,,1,,,1,,2,3,,2.25,,1,5,2015
,UGS,0,,1,,,1,,2,3,,4.5,,1,6,2015
,UGS,0,,,,,0,,,,,,,1,5,2015
,UGS,0,,1,,,1,,2,3,,2.25,,1,5,2015
,UGS,0,,1,,,1,,2,3,,1.5,,1,5,2015
,UGS,0,,1,,,1,,2,3,,7.75,,1,5,2015
,UGS,0,,1,,,1,,2,3,,2.25,,1,5,2015
,UGS,0,,1,,,1,,2,3,,1.75,,1,5,2015
,UGS,0,,1,,,0,,,,,,,1,6,2015
,UGS,0,,,,,1,,3,3,,2,,1,10,2014
,VHG,0,,0,,,,,,,,,,1,11,2013
,VHG,0,,,,,,,,,,,,1,11,2013
,VHG,0,,,,,,,,,,,,1,11,2013
,VHG,1,,,,,1,,3,3,,11,1,1,11,2013
,VHG,1,,1,,,1,,2,3,,17,1,1,11,2013
,VHG,1,,,1,1,1,,2,3,,16,1,1,11,2013
,VHG,1,,,1,1,1,,2,3,,18,1,1,11,2013
,VHG,1,,1,,,1,,2,3,,11,1,1,11,2013
,UGS,0,,1,,,1,,3,3,,2,,1,5,2015
,UGS,0,,1,,,1,,3,3,,2,,1,5,2015
,UGS,0,,1,,,1,,3,3,,2,,1,5,2015
,UGS,0,,,,,1,,3,3,,4,,1,5,2015
,UGS,0,,1,,,1,,3,3,,7,,1,5,2015
,AMG,1,,1,,,1,,3,2,,21.25,1,1,2,2015
,AMG,0,,1,,,0,,,,,,,1,2,2015
,AMG,0,,1,,,0,,,,,,,1,2,2015
,AMG,0,,1,,,0,,,,,,,1,2,2015
,AMG,1,,1,,,1,,2,3,,26.25,1,1,2,2015
,UGS,0,,,0,,1,,3,3,,2.5,,1,9,2014
,VHG,1,,1,,,1,,3,3,,10.83333333,1,1,3,2014
,VHG,0,,,,,0,,,,,,,1,11,2013
,VHG,1,,,,,1,,2,3,,25,1,1,11,2013
,VHG,1,,,,,1,,2,3,9,13,1,1,11,2013
,VHG,1,,1,,,1,,2,3,,11,1,1,11,2013
,VHG,1,,,,,1,,3,3,,17.75,1,1,3,2014
,VHG,0,,,,,1,,2,3,,,,1,11,2013
